259,0.8482,34585.4596,1029.6431
260,0.8483,34523.0216,1033.6828
261,0.8487,34461.0,1037.512
262,0.8489,34399.3905,1041.3505
263,0.8491,34338.1891,1045.2984
264,0.8492,34277.3913,1049.2531
265,0.8495,34216.9933,1053.3264
266,0.8498,34156.9908,1057.1847
267,0.85,34097.3799,1061.117
268,0.8503,34038.1566,1065.1225
269,0.8504,33979.317,1068.798
270,0.8505,33920.8573,1072.9016
271,0.8508,33862.7737,1076.7296
272,0.851,33805.0623,1080.6139
273,0.8512,33747.7196,1084.6803
274,0.8515,33690.7419,1088.4601
275,0.852,33634.1255,1092.4105
276,0.8522,33577.8669,1096.1851
277,0.8526,33521.9625,1099.9283
278,0.8528,33466.4091,1104.0581
279,0.8529,33411.203,1107.9889
280,0.8531,33356.3409,1111.8525
281,0.8533,33301.8195,1115.8804
282,0.8536,33247.6355,1119.6776
283,0.8538,33193.7857,1123.8307
284,0.8538,33140.2667,1127.539
285,0.854,33087.0756,1131.403
286,0.8543,33034.2091,1135.3161
287,0.8546,32981.6642,1139.0656
288,0.8547,32929.4378,1143.082
289,0.8549,32877.5269,1147.1661
290,0.8551,32825.9285,1150.8753
291,0.8553,32774.6396,1154.78
292,0.8555,32723.6574,1158.6747
293,0.8557,32672.979,1162.6944
294,0.8558,32622.6016,1166.7212
295,0.856,32572.5223,1170.4186
296,0.8562,32522.7384,1174.3988
297,0.8564,32473.2472,1178.3003
298,0.8566,32424.046,1182.1373
299,0.8569,32375.1321,1186.0541
300,0.857,32326.5029,1190.0363
301,0.8572,32278.1557,1194.7867
302,0.8574,32230.0881,1199.3979
303,0.8576,32182.2975,1203.626
304,0.8578,32134.7813,1207.4675
305,0.858,32087.5371,1211.2667
306,0.8582,32040.5625,1215.252
307,0.8584,31993.8549,1219.0008
308,0.8585,31947.4121,1223.2758
309,0.8587,31901.2317,1227.1539
310,0.8588,31855.3113,1230.9719
311,0.8589,31809.6486,1234.8596
312,0.859,31764.2414,1238.798
313,0.8592,31719.0874,1242.8756
314,0.8594,31674.1843,1246.8576
315,0.8596,31629.5299,1250.4521
316,0.8598,31585.1222,1254.58
317,0.86,31540.9589,1258.2252
318,0.8601,31497.0378,1261.9712
319,0.8603,31453.357,1266.1437
320,0.8605,31409.9143,1270.0165
321,0.8607,31366.7076,1273.9871
322,0.8608,31323.735,1277.657
323,0.8611,31280.9944,1281.5176
324,0.8613,31238.4838,1285.6951
325,0.8615,31196.2012,1289.4963
326,0.8616,31154.1448,1293.3176
327,0.8617,31112.3126,1297.2519
328,0.862,31070.7027,1301.0738
329,0.8623,31029.3133,1305.0948
330,0.8624,30988.1423,1309.4049
331,0.8625,30947.1882,1313.4706
332,0.8627,30906.4489,1317.3793
333,0.8628,30865.9227,1321.1099
334,0.8629,30825.6079,1325.331
335,0.8631,30785.5027,1329.3627
336,0.8632,30745.6053,1333.3527
337,0.8634,30705.914,1337.0773
338,0.8635,30666.4272,1340.8417
339,0.8636,30627.143,1345.0122
340,0.8638,30588.06,1348.9514
341,0.8639,30549.1764,1352.7156
342,0.864,30510.4906,1356.7354
